experiment_id,seed,Heavy_C_accuracy,Heavy_C_class1_f1,Heavy_C_class1_recall,Heavy_K_accuracy,Heavy_K_class1_f1,Heavy_K_class1_recall,Heavy_M_accuracy,Heavy_M_class1_f1,Heavy_M_class1_recall,Med_LM_C_accuracy,Med_LM_C_class1_f1,Med_LM_C_class1_recall,Med_LM_K_accuracy,Med_LM_K_class1_f1,Med_LM_K_class1_recall,Med_RD_C_accuracy,Med_RD_C_class1_f1,Med_RD_C_class1_recall,Med_RD_K_accuracy,Med_RD_K_class1_f1,Med_RD_K_class1_recall,Med_RD_M_accuracy,Med_RD_M_class1_f1,Med_RD_M_class1_recall,Small_C_accuracy,Small_C_class1_f1,Small_C_class1_recall,Small_K_accuracy,Small_K_class1_f1,Small_K_class1_recall,Small_M_accuracy,Small_M_class1_f1,Small_M_class1_recall,accuracy_C,accuracy_F,accuracy_K,accuracy_M,avg_accuracy,global_c0_fp,mean_average_precision,mean_brier_mc_mean,mean_cross_entropy_mc_mean,mean_ece_mc_mean_10bin,performance_gate_failure_count,performance_gate_passed,small_c0_fp,small_k0_fp
A19_bounded_class1_floor_calibration,42,93.0050747496914,89.0745501285347,85.52036199095022,91.2632012069675,75.02986857825566,79.29292929292929,99.35536963379509,84.98402555910543,89.26174496644296,88.623557821304,75.08813160987076,63.26732673267327,91.34692782398713,69.53685583822569,68.68556701030928,77.20298710115411,70.74403206133472,56.57748049052397,86.93822131704006,77.61521580102414,79.95478522984175,96.59198913781398,52.6829268292683,53.20197044334976,94.17594352430085,61.31650135256989,54.400000000000006,96.68748303013848,38.69346733668341,26.643598615916954,94.21667119196307,83.21645628798503,85.74181117533719,88.24128104220382,95.53535079386619,91.55923463156466,97.17736463563578,93.12830777581762,2.2393822393822393,0.8936990998209217,0.011812993208877742,0.14831561082974076,0.0033168225164370013,8.0,0.0,2.1361815754339117,0.45216899816306344
A19_bounded_class1_floor_calibration,43,92.44273762172541,88.06584362139918,83.62813656931304,91.20833904814154,75.6591048436542,77.90404040404042,99.27307639555617,83.6923076923077,91.2751677852349,88.23450496377784,74.1068792441689,62.12871287128713,91.01153742956801,67.20430107526883,64.43298969072166,76.55125594025797,69.54681713983423,54.96098104793757,86.73455532926,76.4815505031681,77.3172569706104,97.01289884589274,55.83756345177665,54.187192118226605,94.06733641053489,60.23657870791629,52.959999999999994,96.66033125169699,37.878787878787875,25.951557093425603,94.42030953027424,83.67537313432835,86.41618497109826,87.8138146288506,95.43018048581897,91.40317546478491,97.27235717193649,92.97988193784774,2.200772200772201,0.8904457596059461,0.011960147923673503,0.14876260980963707,0.003265844914517127,9.0,0.0,2.121346981160065,0.45216899816306344
A19_bounded_class1_floor_calibration,44,93.12851460704978,89.25584387733218,85.60263266145618,91.40035660403237,76.07361963190185,78.28282828282829,99.14963653819778,81.21212121212122,89.93288590604027,88.7711295948484,75.4904831625183,63.81188118811881,91.17252481888919,69.57621758380772,70.87628865979381,77.24372029871012,70.73000349283967,56.438127090301,86.77528852681601,77.16709701217263,78.82441597588546,97.05363204344874,55.05050505050505,53.69458128078818,94.17594352430085,61.52466367713004,54.879999999999995,96.7282106978007,40.1985111662531,28.027681660899656,94.21667119196307,83.31780055917987,86.1271676300578,88.3193106255937,95.48446193513367,91.51852354457864,97.2180757226218,93.13509295698195,2.191119691119691,0.8929200743828809,0.01174686946615111,0.14813485136255622,0.0030273443323143687,8.0,0.0,2.1806853582554515,0.4662992793556591
